,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
1381,LP008351,Female,No,0,Not Graduate,No,14817,6873.0,103.0,180.0,1.0,Semiurban,N
1382,LP008354,Female,No,3+,Not Graduate,Yes,4878,5647.0,411.0,180.0,0.0,Urban,N
1383,LP008364,Female,No,3+,Graduate,Yes,18874,7928.0,271.0,240.0,1.0,Semiurban,Y
1384,LP008379,Female,Yes,3+,Not Graduate,Yes,9897,1786.0,417.0,180.0,1.0,Urban,N
1385,LP008382,Female,Yes,3+,Not Graduate,Yes,4713,9730.0,87.0,360.0,0.0,Rural,Y
1386,LP008385,Female,Yes,0,Graduate,No,13826,4341.0,165.0,360.0,0.0,Rural,N
1387,LP008412,Female,Yes,3+,Not Graduate,No,11785,2921.0,468.0,240.0,0.0,Rural,N
1388,LP008412,Female,Yes,1,Graduate,Yes,17316,9210.0,73.0,180.0,0.0,Rural,Y
1389,LP008446,Male,No,0,Graduate,Yes,3941,6381.0,439.0,240.0,1.0,Rural,N
1390,LP008466,Male,No,1,Not Graduate,No,7362,9080.0,35.0,360.0,0.0,Urban,Y
1391,LP008467,Female,No,1,Graduate,No,1586,9440.0,399.0,180.0,0.0,Semiurban,Y
1392,LP008468,Male,No,3+,Not Graduate,Yes,15695,2706.0,367.0,180.0,1.0,Rural,Y
1393,LP008470,Female,Yes,1,Graduate,Yes,13256,8700.0,272.0,360.0,1.0,Urban,N
1394,LP008473,Female,No,1,Graduate,Yes,18726,2405.0,289.0,360.0,0.0,Rural,Y
1395,LP008478,Female,No,0,Graduate,Yes,7639,7338.0,362.0,240.0,0.0,Urban,Y
1396,LP008483,Male,Yes,0,Graduate,Yes,2205,7284.0,457.0,240.0,1.0,Semiurban,Y
1397,LP008491,Female,Yes,1,Not Graduate,Yes,19298,3819.0,77.0,360.0,0.0,Rural,Y
1398,LP008492,Male,No,0,Graduate,No,10878,4517.0,324.0,360.0,0.0,Rural,N
1399,LP008506,Male,Yes,1,Not Graduate,No,5307,6858.0,92.0,180.0,0.0,Semiurban,Y
1400,LP008511,Male,Yes,0,Graduate,Yes,7465,5870.0,329.0,360.0,1.0,Semiurban,Y
1401,LP008514,Male,No,2,Not Graduate,Yes,6947,4942.0,189.0,240.0,1.0,Semiurban,Y
1402,LP008534,Female,No,1,Not Graduate,Yes,14336,1098.0,343.0,360.0,0.0,Urban,Y
1403,LP008538,Female,No,3+,Graduate,No,15937,559.0,63.0,240.0,1.0,Urban,N
1404,LP008541,Male,Yes,3+,Not Graduate,Yes,15701,4815.0,448.0,240.0,1.0,Semiurban,N
1405,LP008555,Female,No,1,Not Graduate,Yes,19397,9294.0,119.0,240.0,1.0,Semiurban,N
1406,LP008565,Female,No,2,Not Graduate,Yes,14556,7143.0,449.0,180.0,0.0,Urban,N
1407,LP008581,Female,Yes,3+,Not Graduate,No,15876,6137.0,474.0,360.0,1.0,Semiurban,N
1408,LP008592,Male,Yes,1,Not Graduate,No,5469,351.0,185.0,240.0,0.0,Semiurban,N
1409,LP008603,Female,Yes,2,Not Graduate,No,12220,4626.0,186.0,360.0,0.0,Rural,Y
1410,LP008605,Male,Yes,0,Not Graduate,Yes,15073,6907.0,115.0,180.0,1.0,Semiurban,Y
1411,LP008610,Female,No,2,Graduate,No,9322,6793.0,97.0,360.0,0.0,Urban,Y
1412,LP008646,Female,No,2,Graduate,No,17687,4910.0,368.0,240.0,1.0,Semiurban,N
1413,LP008654,Female,Yes,2,Not Graduate,Yes,4634,1422.0,319.0,240.0,1.0,Rural,N
1414,LP008677,Male,Yes,0,Not Graduate,Yes,4242,9103.0,358.0,240.0,1.0,Urban,Y
1415,LP008677,Female,No,1,Not Graduate,No,16202,1939.0,75.0,240.0,1.0,Urban,N
1416,LP008681,Male,Yes,3+,Graduate,Yes,7484,4590.0,345.0,360.0,0.0,Semiurban,Y
1417,LP008681,Female,Yes,3+,Not Graduate,No,8447,1206.0,173.0,240.0,0.0,Semiurban,Y
1418,LP008682,Male,Yes,1,Not Graduate,Yes,18413,9285.0,228.0,240.0,1.0,Urban,N
1419,LP008688,Female,No,2,Not Graduate,Yes,13147,4335.0,422.0,180.0,0.0,Rural,Y
1420,LP008688,Female,Yes,2,Not Graduate,Yes,17231,3165.0,253.0,240.0,1.0,Rural,Y
1421,LP008696,Female,Yes,3+,Not Graduate,No,7244,9292.0,426.0,360.0,0.0,Urban,Y
1422,LP008706,Male,No,2,Not Graduate,Yes,10939,6429.0,45.0,180.0,1.0,Urban,Y
1423,LP008707,Male,No,0,Graduate,Yes,17506,3597.0,100.0,360.0,1.0,Urban,N
1424,LP008712,Male,No,1,Not Graduate,No,9520,644.0,482.0,180.0,0.0,Semiurban,Y
1425,LP008718,Female,No,1,Not Graduate,Yes,19212,5346.0,117.0,360.0,0.0,Urban,Y
1426,LP008719,Female,No,1,Graduate,No,16557,1131.0,396.0,180.0,0.0,Semiurban,Y
1427,LP008722,Male,No,0,Not Graduate,Yes,9127,1085.0,175.0,240.0,0.0,Rural,N
1428,LP008723,Female,Yes,1,Not Graduate,No,11317,7219.0,235.0,180.0,1.0,Rural,N
1429,LP008725,Female,No,2,Graduate,Yes,10564,8830.0,445.0,180.0,1.0,Urban,Y
1430,LP008727,Male,Yes,0,Graduate,Yes,12271,136.0,238.0,180.0,1.0,Semiurban,Y
1431,LP008730,Male,Yes,1,Not Graduate,No,10684,6205.0,300.0,180.0,1.0,Rural,N
1432,LP008732,Female,No,0,Graduate,No,16832,5552.0,440.0,240.0,0.0,Urban,N
1433,LP008738,Male,No,3+,Graduate,No,4767,9437.0,478.0,240.0,0.0,Urban,N
1434,LP008748,Male,No,1,Not Graduate,No,3559,198.0,58.0,360.0,1.0,Urban,N
1435,LP008755,Female,Yes,0,Not Graduate,No,5674,8525.0,201.0,240.0,1.0,Urban,Y
1436,LP008760,Female,Yes,1,Not Graduate,No,13031,8383.0,59.0,240.0,1.0,Rural,N
1437,LP008767,Female,No,3+,Graduate,No,17746,1908.0,132.0,180.0,1.0,Semiurban,Y
1438,LP008772,Male,No,2,Not Graduate,Yes,11991,4775.0,132.0,180.0,1.0,Rural,N
1439,LP008783,Male,Yes,2,Not Graduate,No,12173,489.0,493.0,360.0,0.0,Semiurban,N
1440,LP008788,Male,No,3+,Graduate,Yes,19069,2735.0,259.0,240.0,0.0,Semiurban,Y
1441,LP008794,Female,Yes,0,Graduate,No,15723,1805.0,178.0,360.0,1.0,Urban,N
1442,LP008798,Male,No,2,Graduate,Yes,12695,7250.0,392.0,240.0,1.0,Urban,N
1443,LP008807,Female,No,0,Graduate,Yes,2587,4744.0,206.0,240.0,0.0,Semiurban,N
1444,LP008811,Female,Yes,1,Not Graduate,Yes,4748,7264.0,397.0,180.0,1.0,Urban,Y
1445,LP008818,Female,Yes,0,Not Graduate,No,14019,7537.0,288.0,180.0,0.0,Rural,Y
1446,LP008818,Male,No,2,Not Graduate,No,10893,2573.0,96.0,360.0,1.0,Rural,Y
1447,LP008823,Female,No,0,Graduate,Yes,13036,701.0,360.0,180.0,0.0,Rural,N
1448,LP008829,Female,Yes,0,Not Graduate,No,15251,3063.0,384.0,240.0,0.0,Semiurban,N
1449,LP008831,Male,No,3+,Graduate,Yes,18087,7207.0,110.0,240.0,1.0,Semiurban,N
1450,LP008834,Female,No,1,Not Graduate,No,19223,4518.0,80.0,360.0,0.0,Semiurban,Y
1451,LP008851,Female,Yes,0,Not Graduate,Yes,2015,1970.0,60.0,240.0,1.0,Urban,Y
1452,LP008851,Female,No,1,Graduate,No,18327,7436.0,499.0,180.0,1.0,Urban,N
1453,LP008852,Female,Yes,3+,Not Graduate,Yes,7756,1.0,435.0,180.0,1.0,Urban,Y
1454,LP008860,Female,No,0,Graduate,No,13259,4908.0,237.0,180.0,1.0,Rural,Y
1455,LP008862,Male,Yes,2,Not Graduate,Yes,5548,4305.0,411.0,240.0,0.0,Urban,N
1456,LP008873,Male,No,3+,Graduate,No,9419,998.0,332.0,360.0,0.0,Rural,N
1457,LP008887,Male,Yes,1,Graduate,Yes,7490,1419.0,368.0,240.0,1.0,Urban,Y
1458,LP008891,Female,Yes,2,Graduate,No,1892,6157.0,168.0,240.0,0.0,Rural,N
1459,LP008891,Male,Yes,1,Not Graduate,No,7526,6932.0,126.0,240.0,0.0,Rural,Y
1460,LP008892,Female,No,3+,Graduate,No,5118,1338.0,156.0,180.0,0.0,Semiurban,N
1461,LP008893,Male,No,3+,Not Graduate,Yes,16619,5248.0,281.0,180.0,1.0,Urban,N
1462,LP008897,Male,Yes,1,Not Graduate,Yes,14110,7065.0,352.0,360.0,0.0,Urban,Y
1463,LP008904,Female,Yes,2,Not Graduate,Yes,12217,3070.0,385.0,240.0,1.0,Semiurban,N
1464,LP008910,Female,Yes,3+,Graduate,No,16481,9604.0,337.0,240.0,1.0,Rural,Y
1465,LP008922,Male,Yes,2,Not Graduate,Yes,6333,9291.0,74.0,360.0,1.0,Urban,N
1466,LP008941,Male,No,0,Not Graduate,Yes,12686,7565.0,408.0,240.0,1.0,Rural,Y
1467,LP008953,Male,Yes,2,Not Graduate,Yes,6446,8563.0,112.0,180.0,1.0,Urban,Y
1468,LP008956,Female,No,2,Graduate,Yes,6063,1715.0,340.0,360.0,0.0,Rural,Y
1469,LP008980,Male,Yes,1,Not Graduate,Yes,8937,9793.0,28.0,180.0,0.0,Urban,Y
1470,LP008984,Male,No,1,Not Graduate,Yes,9604,5449.0,399.0,360.0,1.0,Urban,Y
1471,LP008991,Female,No,2,Graduate,Yes,2709,7262.0,26.0,240.0,1.0,Semiurban,N
1472,LP008993,Male,No,1,Graduate,No,14131,9144.0,93.0,360.0,0.0,Urban,N
1473,LP008998,Female,Yes,2,Graduate,Yes,18663,512.0,199.0,180.0,1.0,Urban,N
1474,LP009001,Female,No,0,Graduate,Yes,10448,3639.0,77.0,360.0,1.0,Urban,Y
1475,LP009002,Female,Yes,3+,Not Graduate,Yes,13859,154.0,94.0,180.0,0.0,Urban,N
1476,LP009019,Female,Yes,3+,Graduate,Yes,17887,1081.0,176.0,240.0,0.0,Rural,N
1477,LP009019,Male,Yes,3+,Graduate,Yes,19880,9055.0,65.0,360.0,1.0,Rural,N
1478,LP009027,Male,Yes,3+,Not Graduate,Yes,6187,4973.0,145.0,180.0,0.0,Urban,N
1479,LP009034,Female,Yes,0,Graduate,Yes,11890,7931.0,467.0,180.0,1.0,Rural,N
1480,LP009048,Female,Yes,3+,Not Graduate,No,2522,1096.0,353.0,360.0,0.0,Urban,Y
1481,LP009052,Male,Yes,0,Graduate,Yes,15865,8071.0,416.0,240.0,1.0,Urban,N
1482,LP009058,Female,No,1,Graduate,Yes,2465,5827.0,285.0,180.0,1.0,Urban,N
1483,LP009061,Female,Yes,2,Graduate,No,1895,263.0,253.0,180.0,1.0,Urban,Y
1484,LP009073,Female,No,1,Graduate,No,3319,5065.0,212.0,360.0,0.0,Urban,N
1485,LP009076,Male,Yes,1,Graduate,Yes,14272,3126.0,413.0,360.0,1.0,Rural,Y
1486,LP009097,Female,Yes,3+,Graduate,No,18617,6538.0,462.0,360.0,1.0,Rural,N
1487,LP009115,Male,No,2,Graduate,Yes,16859,925.0,364.0,360.0,1.0,Urban,N
1488,LP009118,Female,No,3+,Not Graduate,Yes,4428,9252.0,373.0,240.0,1.0,Semiurban,Y
1489,LP009121,Female,No,0,Graduate,Yes,4206,8708.0,435.0,360.0,1.0,Semiurban,N
1490,LP009135,Male,Yes,1,Not Graduate,Yes,17041,5772.0,477.0,240.0,1.0,Rural,Y
1491,LP009165,Female,No,1,Not Graduate,No,9171,4242.0,461.0,240.0,1.0,Urban,Y
1492,LP009172,Male,No,3+,Not Graduate,Yes,15168,1624.0,275.0,360.0,0.0,Urban,Y
1493,LP009175,Female,No,2,Graduate,Yes,4486,8329.0,367.0,180.0,0.0,Rural,N
1494,LP009177,Female,No,3+,Not Graduate,Yes,16470,6069.0,93.0,360.0,1.0,Rural,Y
1495,LP009189,Male,Yes,0,Graduate,Yes,9330,8573.0,158.0,240.0,0.0,Urban,N
1496,LP009195,Female,No,3+,Not Graduate,No,1630,8942.0,123.0,360.0,0.0,Urban,Y
1497,LP009196,Male,Yes,0,Not Graduate,No,7565,802.0,120.0,240.0,1.0,Rural,N
1498,LP009203,Male,Yes,3+,Graduate,Yes,18832,6214.0,478.0,180.0,1.0,Rural,N
1499,LP009220,Male,No,3+,Graduate,Yes,15357,724.0,293.0,240.0,0.0,Semiurban,N
1500,LP009226,Female,No,0,Not Graduate,No,13986,3192.0,446.0,240.0,0.0,Urban,N
1501,LP009226,Female,Yes,1,Not Graduate,No,16636,9971.0,115.0,360.0,1.0,Urban,Y
1502,LP009230,Male,No,3+,Not Graduate,No,2000,5674.0,417.0,360.0,1.0,Rural,Y
1503,LP009232,Male,No,3+,Graduate,Yes,19131,4728.0,278.0,180.0,0.0,Rural,N
1504,LP009236,Male,Yes,0,Not Graduate,Yes,17560,231.0,431.0,240.0,0.0,Semiurban,Y
1505,LP009236,Male,Yes,2,Graduate,Yes,7690,5970.0,205.0,360.0,0.0,Semiurban,N
1506,LP009248,Male,No,1,Not Graduate,Yes,19494,1204.0,237.0,180.0,0.0,Urban,N
1507,LP009253,Male,Yes,3+,Graduate,Yes,14556,1327.0,159.0,180.0,1.0,Urban,Y
1508,LP009261,Male,Yes,3+,Not Graduate,Yes,19666,8782.0,223.0,360.0,1.0,Urban,N
1509,LP009267,Male,No,3+,Not Graduate,No,7032,7025.0,22.0,180.0,1.0,Rural,Y
1510,LP009279,Female,Yes,2,Graduate,No,12936,346.0,95.0,180.0,0.0,Rural,Y
1511,LP009298,Male,No,0,Not Graduate,No,9485,1366.0,277.0,240.0,1.0,Urban,Y
1512,LP009300,Male,Yes,2,Not Graduate,Yes,18852,4353.0,117.0,360.0,0.0,Semiurban,N
1513,LP009300,Male,No,2,Graduate,No,3879,1872.0,46.0,180.0,0.0,Urban,N
1514,LP009305,Female,No,0,Graduate,Yes,14580,5054.0,288.0,360.0,1.0,Semiurban,Y
1515,LP009306,Male,Yes,0,Not Graduate,No,9739,7014.0,74.0,360.0,1.0,Rural,Y
1516,LP009316,Female,No,2,Not Graduate,No,15620,2151.0,341.0,360.0,0.0,Semiurban,Y
1517,LP009319,Female,Yes,0,Not Graduate,No,1672,3178.0,302.0,360.0,0.0,Urban,N
1518,LP009320,Female,Yes,0,Not Graduate,No,2458,3392.0,163.0,360.0,1.0,Rural,Y
1519,LP009328,Female,No,0,Graduate,Yes,5889,5895.0,248.0,180.0,1.0,Semiurban,N
1520,LP009329,Female,No,3+,Not Graduate,No,12123,2662.0,393.0,240.0,1.0,Semiurban,N
1521,LP009334,Female,Yes,3+,Graduate,Yes,17617,6489.0,473.0,240.0,1.0,Semiurban,N
1522,LP009340,Male,Yes,1,Not Graduate,No,19798,9003.0,372.0,180.0,1.0,Rural,N
1523,LP009343,Male,Yes,0,Graduate,Yes,14897,4141.0,27.0,180.0,1.0,Semiurban,N
1524,LP009360,Female,Yes,3+,Not Graduate,No,19424,43.0,412.0,180.0,1.0,Urban,N
1525,LP009361,Male,Yes,3+,Not Graduate,No,8925,8608.0,258.0,240.0,0.0,Rural,Y
1526,LP009362,Male,Yes,2,Graduate,No,12977,4374.0,382.0,360.0,0.0,Urban,Y
1527,LP009362,Female,No,0,Graduate,No,19095,5749.0,480.0,180.0,0.0,Urban,Y
1528,LP009366,Male,No,2,Not Graduate,No,2990,3290.0,28.0,180.0,1.0,Urban,Y
1529,LP009372,Male,No,3+,Not Graduate,No,12496,557.0,244.0,360.0,0.0,Rural,Y
1530,LP009379,Female,Yes,2,Not Graduate,No,18768,3963.0,175.0,360.0,1.0,Urban,N
1531,LP009381,Male,Yes,3+,Graduate,Yes,18420,3795.0,477.0,360.0,1.0,Rural,Y
1532,LP009384,Male,Yes,1,Graduate,Yes,7673,5017.0,159.0,180.0,1.0,Rural,Y
1533,LP009391,Female,Yes,0,Not Graduate,No,2714,7226.0,395.0,180.0,0.0,Rural,N
1534,LP009392,Female,No,1,Graduate,No,4529,3305.0,483.0,180.0,0.0,Semiurban,N
1535,LP009398,Male,Yes,0,Not Graduate,Yes,6509,3040.0,224.0,240.0,0.0,Urban,N
1536,LP009399,Male,No,2,Graduate,No,8234,2663.0,305.0,180.0,1.0,Rural,N
1537,LP009399,Female,No,2,Graduate,No,7880,4720.0,349.0,180.0,0.0,Semiurban,Y
1538,LP009402,Female,No,1,Graduate,No,12159,3412.0,341.0,240.0,1.0,Rural,Y
1539,LP009406,Male,Yes,3+,Not Graduate,Yes,6692,1692.0,269.0,180.0,0.0,Semiurban,Y
1540,LP009407,Male,No,2,Not Graduate,Yes,7772,9669.0,30.0,240.0,0.0,Urban,Y
1541,LP009437,Male,Yes,1,Not Graduate,No,5844,5698.0,139.0,180.0,1.0,Rural,N
1542,LP009440,Female,Yes,1,Graduate,Yes,16443,2111.0,231.0,180.0,0.0,Semiurban,N
1543,LP009442,Female,No,0,Not Graduate,Yes,11595,7405.0,410.0,240.0,0.0,Urban,Y
1544,LP009447,Female,No,0,Not Graduate,Yes,3717,851.0,422.0,240.0,1.0,Urban,Y
1545,LP009469,Male,No,3+,Not Graduate,No,7266,8637.0,341.0,240.0,1.0,Urban,N
1546,LP009479,Male,Yes,0,Graduate,Yes,13983,9020.0,206.0,240.0,0.0,Urban,Y
1547,LP009480,Male,No,3+,Graduate,No,12599,5624.0,217.0,240.0,0.0,Semiurban,Y
1548,LP009485,Female,Yes,2,Graduate,No,15301,4691.0,41.0,180.0,1.0,Urban,N
1549,LP009508,Female,No,3+,Not Graduate,Yes,3367,7941.0,170.0,180.0,0.0,Urban,Y
1550,LP009517,Male,No,0,Not Graduate,No,3590,6981.0,64.0,360.0,0.0,Urban,N
1551,LP009530,Female,Yes,3+,Graduate,Yes,15029,7014.0,331.0,240.0,1.0,Urban,N
1552,LP009540,Female,No,0,Not Graduate,Yes,4489,5625.0,71.0,180.0,1.0,Urban,N
1553,LP009545,Male,No,1,Graduate,No,1760,3974.0,135.0,240.0,0.0,Semiurban,N
1554,LP009548,Male,No,1,Graduate,No,10284,4829.0,493.0,240.0,0.0,Rural,N
1555,LP009550,Male,No,0,Graduate,No,12344,4838.0,197.0,180.0,0.0,Rural,Y
1556,LP009558,Female,Yes,2,Graduate,Yes,19616,6728.0,123.0,180.0,1.0,Rural,N
1557,LP009559,Male,No,2,Graduate,No,15354,8036.0,239.0,360.0,0.0,Rural,Y
1558,LP009562,Male,Yes,0,Graduate,Yes,7078,5216.0,384.0,240.0,0.0,Semiurban,Y
1559,LP009568,Female,Yes,1,Not Graduate,No,19946,2983.0,81.0,240.0,0.0,Semiurban,Y
1560,LP009573,Female,Yes,0,Not Graduate,Yes,17919,5411.0,111.0,180.0,0.0,Semiurban,N
1561,LP009577,Female,Yes,0,Graduate,Yes,9366,3979.0,214.0,240.0,1.0,Semiurban,N
1562,LP009578,Male,Yes,1,Not Graduate,Yes,3047,5450.0,398.0,240.0,0.0,Semiurban,N
1563,LP009583,Male,No,0,Not Graduate,No,6163,2400.0,335.0,360.0,0.0,Urban,N
1564,LP009593,Female,No,3+,Not Graduate,No,18264,9094.0,151.0,180.0,0.0,Rural,N
1565,LP009597,Female,No,0,Graduate,No,10008,4768.0,248.0,360.0,1.0,Semiurban,Y
1566,LP009603,Male,Yes,1,Not Graduate,No,6115,9086.0,351.0,180.0,0.0,Semiurban,N
1567,LP009605,Female,No,0,Graduate,Yes,19425,8920.0,102.0,180.0,0.0,Rural,N
1568,LP009616,Female,No,1,Not Graduate,No,19696,2836.0,109.0,240.0,1.0,Urban,N
1569,LP009626,Female,No,2,Graduate,Yes,18406,4575.0,53.0,180.0,1.0,Rural,N
1570,LP009650,Female,Yes,2,Not Graduate,Yes,9826,5611.0,123.0,240.0,1.0,Rural,Y
1571,LP009650,Male,Yes,2,Graduate,Yes,9466,920.0,116.0,180.0,1.0,Rural,N
1572,LP009658,Male,No,3+,Not Graduate,Yes,14967,7362.0,321.0,360.0,0.0,Semiurban,Y
1573,LP009659,Female,Yes,1,Not Graduate,Yes,6834,9860.0,91.0,240.0,1.0,Semiurban,N
1574,LP009669,Male,No,3+,Graduate,Yes,2779,7320.0,277.0,240.0,0.0,Semiurban,Y
1575,LP009675,Male,Yes,1,Graduate,Yes,15557,1989.0,159.0,240.0,0.0,Semiurban,Y
1576,LP009679,Female,Yes,0,Graduate,Yes,5463,7683.0,280.0,240.0,1.0,Semiurban,N
1577,LP009694,Male,Yes,0,Not Graduate,Yes,18577,7326.0,171.0,360.0,1.0,Rural,Y
1578,LP009695,Male,No,2,Graduate,Yes,11244,3765.0,121.0,240.0,1.0,Rural,N
1579,LP009696,Male,No,3+,Not Graduate,No,17489,9003.0,62.0,360.0,1.0,Rural,N
1580,LP009699,Female,Yes,0,Not Graduate,No,16926,1237.0,198.0,240.0,1.0,Urban,Y
1581,LP009722,Male,Yes,3+,Graduate,No,4542,784.0,136.0,180.0,1.0,Semiurban,Y
1582,LP009739,Male,Yes,2,Not Graduate,Yes,3944,2831.0,238.0,360.0,1.0,Urban,N
1583,LP009745,Male,No,0,Not Graduate,No,6473,1723.0,420.0,360.0,0.0,Semiurban,Y
1584,LP009750,Female,No,2,Not Graduate,No,4078,8102.0,279.0,180.0,1.0,Semiurban,Y
1585,LP009751,Male,No,3+,Graduate,Yes,13470,1998.0,429.0,180.0,1.0,Urban,N
1586,LP009767,Female,Yes,0,Graduate,Yes,19695,9306.0,296.0,180.0,0.0,Semiurban,Y
1587,LP009775,Female,Yes,3+,Not Graduate,No,6111,9933.0,50.0,360.0,1.0,Rural,Y
1588,LP009779,Male,Yes,2,Not Graduate,No,3706,9506.0,258.0,240.0,1.0,Rural,N
1589,LP009780,Male,Yes,1,Not Graduate,No,9122,2954.0,99.0,240.0,1.0,Urban,Y
1590,LP009783,Female,Yes,3+,Graduate,No,12770,9242.0,71.0,360.0,1.0,Urban,N
1591,LP009787,Female,Yes,1,Graduate,Yes,19495,2207.0,457.0,180.0,1.0,Urban,Y
1592,LP009794,Female,Yes,0,Graduate,No,9077,3442.0,162.0,240.0,1.0,Rural,N
1593,LP009799,Male,Yes,3+,Not Graduate,Yes,18384,6749.0,321.0,180.0,1.0,Semiurban,N
1594,LP009806,Female,No,0,Not Graduate,No,7308,5909.0,470.0,360.0,1.0,Semiurban,N
1595,LP009827,Male,No,2,Not Graduate,Yes,11328,4431.0,343.0,360.0,1.0,Rural,N
1596,LP009845,Female,No,3+,Graduate,No,18350,2353.0,264.0,240.0,0.0,Urban,N
1597,LP009848,Male,No,0,Graduate,Yes,16955,7986.0,320.0,360.0,1.0,Semiurban,N
1598,LP009852,Male,Yes,3+,Graduate,Yes,17139,7641.0,270.0,240.0,0.0,Semiurban,N
1599,LP009868,Male,No,1,Not Graduate,No,17305,8538.0,123.0,240.0,1.0,Rural,Y
1600,LP009878,Female,No,2,Graduate,No,2950,4469.0,93.0,360.0,0.0,Semiurban,N
1601,LP009895,Male,No,2,Not Graduate,Yes,4010,5167.0,168.0,240.0,0.0,Urban,N
1602,LP009902,Female,No,2,Not Graduate,No,19727,6844.0,57.0,240.0,0.0,Semiurban,N
1603,LP009936,Female,No,0,Not Graduate,Yes,17391,7064.0,347.0,240.0,0.0,Urban,Y
1604,LP009936,Male,Yes,0,Graduate,Yes,13353,5527.0,465.0,180.0,1.0,Semiurban,N
1605,LP009940,Female,No,2,Not Graduate,Yes,4337,4627.0,421.0,180.0,0.0,Rural,Y
1606,LP009944,Female,Yes,2,Graduate,Yes,2523,1873.0,316.0,180.0,1.0,Semiurban,N
1607,LP009954,Female,No,1,Graduate,No,14475,1339.0,378.0,360.0,1.0,Rural,Y
1608,LP009961,Female,No,1,Graduate,Yes,19214,829.0,310.0,180.0,1.0,Rural,N
1609,LP009965,Male,No,3+,Graduate,Yes,13658,9822.0,323.0,180.0,0.0,Urban,N
1610,LP009966,Male,Yes,0,Graduate,No,13683,2223.0,182.0,360.0,1.0,Semiurban,Y
1611,LP009970,Male,Yes,3+,Not Graduate,Yes,19409,768.0,222.0,360.0,0.0,Urban,N
1612,LP009977,Female,Yes,2,Graduate,Yes,8997,1354.0,355.0,360.0,0.0,Rural,Y
1613,LP009996,Female,Yes,2,Graduate,No,19858,6305.0,463.0,240.0,1.0,Rural,Y
